Date,Price,log_return,pct_change
1987-07-27,19.3,-0.0048242684881061315,-0.4812650395324858
1987-07-28,19.78,0.024566230283726398,2.4870466321243567
1987-07-29,19.98,0.010060447025841412,1.0111223458038276
1987-07-30,20.2,0.010950831186751664,1.1011011011010874
1987-07-31,20.03,-0.008451454729432317,-0.8415841584158312
1987-08-01,20.336666666666666,0.015194346817924309,1.5310367781660839
1987-08-02,20.643333333333334,0.014966929786208727,1.5079495164727286
1987-08-03,20.95,0.014746220086286677,1.4855481995801556
1987-08-04,20.65,-0.01442332696110471,-1.4319809069212486
1987-08-05,19.8,-0.04203338170655213,-4.116222760290544
1987-08-06,19.75,-0.0025284463533590262,-0.2525252525252597
1987-08-07,19.65,-0.005076153031860375,-0.5063291139240533
1987-08-08,19.576666666666664,-0.0037389574489519184,-0.3731976251060254
1987-08-09,19.503333333333334,-0.0037529897342833962,-0.37459560701513794
1987-08-10,19.43,-0.0037671277426865046,-0.37600410186293676
1987-08-11,19.45,0.0010288066751069636,0.10293360782294148
1987-08-12,19.5,0.002567395505245429,0.25706940874037354
1987-08-13,19.4,-0.005141399500418586,-0.5128205128205221
1987-08-14,19.25,-0.007762005335488986,-0.773195876288657
1987-08-15,19.116666666666667,-0.006950505826523123,-0.6926406926406892
1987-08-16,18.983333333333334,-0.00699915368218873,-0.6974716652136004
1987-08-17,18.85,-0.007048487331061448,-0.7023705004389758
1987-08-18,18.75,-0.005319161477600254,-0.5305039787798504
1987-08-19,18.5,-0.013423020332140823,-1.3333333333333308
1987-08-20,18.3,-0.010869672236903494,-1.0810810810810811
1987-08-21,18.1,-0.010989121575595284,-1.0928961748633892
1987-08-22,17.893333333333334,-0.01148373427646332,-1.1418047882136295
1987-08-23,17.686666666666667,-0.011617143953833065,-1.1549925484351742
1987-08-24,17.48,-0.011753689814094415,-1.1684885035808557
1987-08-25,17.55,0.003996579684485635,0.4004576659038861
1987-08-26,18.1,0.030857988359905164,3.1339031339031376
1987-08-27,18.28,0.009895627754223923,0.9944751381215422
1987-08-28,18.2,-0.0043859719432544075,-0.4376367614879806
1987-08-29,18.343333333333334,0.007844608320807911,0.7875457875457847
1987-08-30,18.486666666666665,0.007783549115964572,0.7813919680174308
1987-08-31,18.63,0.00772343309397483,0.7753335737468614
1987-09-01,18.43,-0.010793412931765278,-1.073537305421357
1987-09-02,18.4,-0.0016291070667917573,-0.16277807921867282
1987-09-03,18.18,-0.012028575865607127,-1.1956521739130421
1987-09-04,18.13,-0.002754063982573385,-0.2750275027502802
1987-09-05,17.953333333333333,-0.009792226051416275,-0.9744438315866799
1987-09-06,17.776666666666667,-0.009889062770942036,-0.9840326773115415
1987-09-07,17.6,-0.009987833900294785,-0.9938121132570754
1987-09-08,17.68,0.004535155165390936,0.4545454545454408
1987-09-09,17.9,0.012366655637211732,1.2443438914027105
1987-09-10,18.3,0.02210034700066643,2.2346368715083997
1987-09-11,18.18,-0.006578971098042619,-0.6557377049180357
1987-09-12,18.169999999999998,-0.0005502063412530234,-0.05500550055006492
1987-09-13,18.16,-0.0005505092349324947,-0.05503577325259856
1987-09-14,18.15,-0.0005508124622877197,-0.05506607929516294
1987-09-15,18.53,0.020720479586408658,2.0936639118457334
1987-09-16,18.53,0.0,0.0
1987-09-17,18.43,-0.005411268615536535,-0.5396654074473872
1987-09-18,18.3,-0.007078711834356266,-0.7053716766142082
1987-09-19,18.293333333333333,-0.00036436509785531257,-0.03642987249544705
1987-09-20,18.28666666666667,-0.0003644979081727229,-0.036443148688036775
1987-09-21,18.28,-0.0003646308153433253,-0.036456434560705464
1987-09-22,18.48,0.010881500187533977,1.0940919037199182
1987-09-23,18.48,0.0,0.0
1987-09-24,18.68,0.010764366587158403,1.0822510822510845
1987-09-25,18.6,-0.0042918520815407035,-0.4282655246252598
1987-09-26,18.616666666666667,0.0008956561279442887,0.08960573476701761
1987-09-27,18.633333333333333,0.0008948546458436013,0.08952551477170445
1987-09-28,18.65,0.0008940545968809666,0.08944543828264262
1987-09-29,18.5,-0.008075414005545678,-0.8042895442359144
1987-09-30,18.48,-0.0010816658707408777,-0.108108108108107
1987-10-01,18.5,0.0010816658707408777,0.10822510822510178
1987-10-02,18.65,0.008075414005545678,0.8108108108108025
1987-10-03,18.69333333333333,0.0023208079684002847,0.23235031277926144
1987-10-04,18.736666666666668,0.002315434287649243,0.23181169757491293
1987-10-05,18.78,0.0023100854342428256,0.23127557374131857
1987-10-06,18.6,-0.00963089306096121,-0.9584664536741228
1987-10-07,18.58,-0.0010758473334635532,-0.10752688172044333
1987-10-08,18.63,0.0026874512278047824,0.2691065662002279
1987-10-09,18.6,-0.0016116038943412292,-0.16103059581319412
1987-10-10,18.583333333333336,-0.0008964590470372791,-0.08960573476701761
1987-10-11,18.566666666666666,-0.0008972634069897012,-0.08968609865471766
1987-10-12,18.55,-0.0008980692116846711,-0.08976660682226134
1987-10-13,18.55,0.0,0.0
1987-10-14,18.68,0.006983643747252355,0.7008086253369239
1987-10-15,18.68,0.0,0.0
1987-10-16,19.0,0.016985546365743787,1.7130620985010614
1987-10-17,19.033333333333335,0.0017528488274147769,0.17543859649122862
1987-10-18,19.066666666666666,0.0017497817237872582,0.17513134851137035
1987-10-19,19.1,0.0017467253349421341,0.17482517482518833
1987-10-20,18.78,-0.01689586127246745,-1.675392670157072
1987-10-21,18.93,0.007955491441114404,0.7987220447284171
1987-10-22,19.13,0.010509818230930001,1.0565240359218242
1987-10-23,18.98,-0.007871990270379658,-0.7841087297438487
1987-10-24,18.903333333333332,-0.004047519823954904,-0.40393396557780736
1987-10-25,18.826666666666668,-0.004063968840949617,-0.4055722094868486
1987-10-26,18.75,-0.004080552100457435,-0.4072237960340064
1987-10-27,18.8,0.0026631174194839957,0.2666666666666595
1987-10-28,18.85,0.002656044058116258,0.26595744680850686
1987-10-29,18.75,-0.005319161477600254,-0.5305039787798504
1987-10-30,18.8,0.0026631174194839957,0.2666666666666595
1987-10-31,18.743333333333332,-0.003018736199903227,-0.30141843971631666
1987-11-01,18.686666666666667,-0.0030278765674678354,-0.30232971723278546
1987-11-02,18.63,-0.0030370724550357053,-0.3032465215840219
1987-11-03,18.38,-0.013510067685956084,-1.341921631776699
1987-11-04,17.93,-0.024787829310499276,-2.4483133841131655
1987-11-05,17.85,-0.004471779391393316,-0.4461795872838681
1987-11-06,17.95,0.005586606708639419,0.5602240896358524
1987-11-07,17.8,-0.008391657636248162,-0.8356545961002659
1987-11-08,17.65,-0.008462673918733898,-0.8426966292134908
1987-11-09,17.5,-0.008534902449837123,-0.8498583569405027
1987-11-10,17.75,0.014184634991956102,1.4285714285714235
1987-11-11,17.8,0.002812941376614919,0.28169014084507005
1987-11-12,17.85,0.002805050927608743,0.2808988764045006
1987-11-13,17.8,-0.002805050927608743,-0.2801120448179262
1987-11-14,17.76,-0.002249719734015443,-0.22471910112359383
1987-11-15,17.72,-0.002254792387089477,-0.22522522522524513
1987-11-16,17.68,-0.0022598879674373684,-0.22573363431150906
1987-11-17,17.4,-0.015963850989014094,-1.5837104072398245
1987-11-18,17.18,-0.012724289664373778,-1.2643678160919491
1987-11-19,17.48,0.017311453671279953,1.7462165308498312
1987-11-20,17.6,0.006841531816716984,0.6864988558352492
1987-11-21,17.7,0.005665737535677007,0.5681818181818121
1987-11-22,17.8,0.005633817718256218,0.5649717514124353
1987-11-23,17.9,0.005602255548669444,0.561797752808979
1987-11-24,17.83,-0.0039182809716602485,-0.3910614525139633
1987-11-25,17.68,-0.008448374665551484,-0.841278743690399
1987-11-26,17.73,0.0028240628766194042,0.2828054298642524
1987-11-27,17.78,0.0028161099996419914,0.28200789622110367
1987-11-28,17.753333333333334,-0.001500938368081961,-0.14998125234345627
1987-11-29,17.726666666666667,-0.001503194570912747,-0.15020653398423178
1987-11-30,17.7,-0.001505457566980617,-0.1504324934185841
1987-12-01,17.65,-0.0028288562004776807,-0.28248587570621764
1987-12-02,17.7,0.0028288562004776807,0.28328611898016387
1987-12-03,17.93,0.012910648037258277,1.2994350282485856
1987-12-04,18.0,0.0038964702791228767,0.3904071388733943
1987-12-05,17.926666666666666,-0.004082395723555621,-0.4074074074074119
1987-12-06,17.853333333333335,-0.004099130017746866,-0.40907400520637793
1987-12-07,17.78,-0.004116002069103342,-0.4107542942494491
1987-12-08,17.58,-0.01131233782872787,-1.1248593925759387
1987-12-09,17.43,-0.008569032725101344,-0.8532423208191031
1987-12-10,17.55,0.006861090379945534,0.6884681583476882
1987-12-11,17.73,0.010204170174241689,1.025641025641022
1987-12-12,17.42,-0.01763914866175975,-1.7484489565707806
1987-12-13,17.11,-0.0179558835202549,-1.7795637198622427
1987-12-14,16.8,-0.01828420149488874,-1.8118059614260607
1987-12-15,16.2,-0.036367644170875124,-3.571428571428581
1987-12-16,15.93,-0.016807118316381153,-1.6666666666666607
1987-12-17,15.03,-0.058155920157073826,-5.649717514124298
1987-12-18,15.6,0.03722271049060799,3.79241516966069
1987-12-19,15.533333333333333,-0.004282661792000653,-0.42735042735042583
1987-12-20,15.466666666666667,-0.004301081899390713,-0.42918454935622075
1987-12-21,15.4,-0.004319661144516207,-0.4310344827586188
1987-12-22,16.7,0.08104121000312592,8.441558441558428
1987-12-23,17.25,0.03240342405465935,3.293413173652704
1987-12-24,17.1,-0.008733679968754515,-0.8695652173912993
1987-12-25,17.075000000000003,-0.0014630580517605019,-0.14619883040934978
1987-12-26,17.05,-0.0014652017273282247,-0.14641288433383526
1987-12-27,17.025,-0.0014673516939498477,-0.14662756598241566
1987-12-28,17.0,-0.00146950797935963,-0.1468428781204012
1987-12-29,17.38,0.022106775781029597,2.2352941176470464
1987-12-30,17.85,0.026683388388402562,2.704257767548923
1987-12-31,17.6,-0.014104606181541968,-1.4005602240896309
1988-01-01,17.6875,0.0049592733593502025,0.49715909090908283
1988-01-02,17.775,0.004934800285847807,0.4946996466431042
1988-01-03,17.8625,0.004910567566681401,0.4922644163150691
1988-01-04,17.95,0.004886571678301976,0.4898530440867743
1988-01-05,17.08,-0.049681926573863944,-4.846796657381624
1988-01-06,17.9,0.046892524486285225,4.800936768149877
1988-01-07,17.39,-0.02890538448051716,-2.8491620111731786
1988-01-08,16.88,-0.029765839198380828,-2.9327199539965543
1988-01-09,16.80333333333333,-0.0045522097413814855,-0.45418641390205794
1988-01-10,16.726666666666667,-0.004573027156263176,-0.4562586788335543
1988-01-11,16.65,-0.004594035843713762,-0.45834994021523023
1988-01-12,15.95,-0.0429513871955991,-4.204204204204198
1988-01-13,16.38,0.026602249194069838,2.6959247648902895
1988-01-14,16.55,0.01032502339814867,1.0378510378510564
1988-01-15,16.65,0.006024114603380593,0.6042296072507503
1988-01-16,16.709999999999997,0.003597126180849397,0.3603603603603567
1988-01-17,16.77,0.0035842332278153144,0.35906642728906757
1988-01-18,16.83,0.0035714323675972715,0.3577817531305927
1988-01-19,17.1,0.015915455305899773,1.6042780748663388
1988-01-20,16.83,-0.015915455305899773,-1.5789473684210686
1988-01-21,17.08,0.014745180157709203,1.485442661913261
1988-01-22,16.7,-0.022499468937714262,-2.2248243559718883
1988-01-23,16.616666666666667,-0.005002511682971722,-0.499001996007975
1988-01-24,16.53333333333333,-0.0050276626769658606,-0.5015045135406404
1988-01-25,16.45,-0.005053067851390924,-0.5040322580645129
1988-01-26,16.29,-0.009774054597427195,-0.9726443768997006
1988-01-27,16.13,-0.009870530476836503,-0.9821976672805377
1988-01-28,16.1,-0.0018616201467001048,-0.18598884066954868
1988-01-29,16.28,0.011118088583977226,1.1180124223602483
1988-01-30,16.220000000000002,-0.003692311887127264,-0.3685503685503577
1988-01-31,16.16,-0.0037059955943177236,-0.36991368680642234
1988-02-01,16.1,-0.003719781102532238,-0.3712871287128605
1988-02-02,16.18,0.0049566396399285395,0.4968944099378758
1988-02-03,16.15,-0.0018558619616801941,-0.185414091470959
1988-02-04,16.18,0.0018558619616801941,0.18575851393189957
1988-02-05,16.1,-0.0049566396399285395,-0.49443757725585735
1988-02-06,16.233333333333334,0.008247469430017418,0.8281573498964745
1988-02-07,16.366666666666667,0.0081800047119307,0.8213552361396204
1988-02-08,16.5,0.008113634774169487,0.8146639511201537
1988-02-09,16.4,-0.006079046076381989,-0.60606060606061
1988-02-10,16.13,-0.01660044269303551,-1.6463414634146356
1988-02-11,16.1,-0.0018616201467001048,-0.18598884066954868
1988-02-12,15.75,-0.021978906718775004,-2.1739130434782705
1988-02-13,15.726666666666667,-0.0014825799602231626,-0.1481481481481528
1988-02-14,15.703333333333333,-0.001484781267579116,-0.14836795252225476
1988-02-15,15.68,-0.001486989121578297,-0.14858841010401136
1988-02-16,15.63,-0.003193870488876538,-0.3188775510204023
1988-02-17,15.85,0.013977355889904342,1.407549584133072
1988-02-18,15.48,-0.02362063216170851,-2.3343848580441584
1988-02-19,15.55,0.004511770463662135,0.4521963824289488
1988-02-20,15.493333333333334,-0.0036508147496969734,-0.36441586280814287
1988-02-21,15.436666666666667,-0.0036641920509952186,-0.3657487091222045
1988-02-22,15.38,-0.003677667747052915,-0.36709134096307716
1988-02-23,15.58,0.012920076365104283,1.3003901170351106
1988-02-24,15.35,-0.01487256640939627,-1.4762516046213148
1988-02-25,14.85,-0.033115608784497486,-3.2573289902280145
1988-02-26,14.65,-0.01355952978563213,-1.3468013468013407
1988-02-27,14.676666666666668,0.001818595636476683,0.18202502844142376
1988-02-28,14.703333333333333,0.0018152943491855922,0.18169429934133952
1988-02-29,14.73,0.0018120050258003673,0.18136476989345507
1988-03-01,14.18,-0.03805370937055752,-3.7338764426340876
1988-03-02,13.8,-0.027163928940822313,-2.6798307475317307
1988-03-03,14.0,0.014388737452099232,1.4492753623188248
1988-03-04,14.0,0.0,0.0
1988-03-05,13.966666666666667,-0.0023837913552759993,-0.23809523809523725
1988-03-06,13.933333333333334,-0.00238948739738154,-0.23866348448686736
1988-03-07,13.9,-0.0023952107259548328,-0.23923444976076125
1988-03-08,13.8,-0.00722024797348686,-0.7194244604316502
1988-03-09,13.98,0.012959144642505027,1.304347826086949
1988-03-10,14.48,0.03514065015190626,3.576537911301858
1988-03-11,14.88,0.0272496424473756,2.7624309392265234
1988-03-12,14.68,-0.01353200621857642,-1.3440860215053863
1988-03-13,14.48,-0.01371763622879918,-1.3623978201634857
1988-03-14,14.28,-0.013908430046132292,-1.3812154696132617
1988-03-15,14.3,0.0013995803544233354,0.1400560224089631
1988-03-16,14.45,0.010434877292579525,1.0489510489510412
1988-03-17,14.43,-0.0013850417726617437,-0.13840830449827202
1988-03-18,14.93,0.03406323876531969,3.465003465003469
1988-03-19,15.08,0.009996751028710893,1.0046885465505806
1988-03-20,15.23,0.009897804327260395,0.9946949602122057
1988-03-21,15.38,0.0098007971704277,0.9848982271831952
1988-03-22,15.03,-0.023019760312614768,-2.2756827048114547
1988-03-23,15.4,0.02431930565470042,2.461743180306053
1988-03-24,15.65,0.016103407566578465,1.6233766233766156
1988-03-25,15.45,-0.012861913642407519,-1.2779552715655007
1988-03-26,15.483333333333333,0.0021551732479831998,0.21574973031284195
1988-03-27,15.516666666666667,0.0021505384632285462,0.21528525296017342
1988-03-28,15.55,0.0021459235702767643,0.21482277121374072
1988-03-29,15.6,0.003210275630248116,0.3215434083601254
1988-03-30,15.7,0.006389798098771049,0.6410256410256387
1988-03-31,15.65,-0.0031897953681001567,-0.31847133757960666
1988-04-01,15.620000000000001,-0.0019187725746219186,-0.1916932907348179
1988-04-02,15.59,-0.0019224613418549197,-0.1920614596671033
1988-04-03,15.56,-0.0019261643194394829,-0.19243104554200752
1988-04-04,15.53,-0.0019298815896502397,-0.1928020565552746
1988-04-05,15.5,-0.001933613235394649,-0.19317450096586475
1988-04-06,15.38,-0.007772059847702906,-0.7741935483870921
1988-04-07,15.53,0.009705673083097555,0.975292587776333
1988-04-08,15.55,0.0012870014646475525,0.12878300064391723
1988-04-09,15.766666666666667,0.013837368204534517,1.3933547695605508
1988-04-10,15.983333333333333,0.013648505831560076,1.3742071881606588
1988-04-11,16.2,0.013464729577000512,1.355578727841511
1988-04-12,16.48,0.017136282242987466,1.7283950617283939
1988-04-13,16.55,0.004238577341746375,0.42475728155340065
1988-04-14,16.65,0.006024114603380593,0.6042296072507503
1988-04-15,16.85,0.011940440371918104,1.2012012012012185
1988-04-16,17.05,0.011799546931154925,1.1869436201780381
1988-04-17,17.25,0.011661939747843242,1.1730205278592365
1988-04-18,17.45,0.011527505171067265,1.1594202898550732
1988-04-19,17.05,-0.023189444918910507,-2.2922636103151817
1988-04-20,16.78,-0.015962502690465286,-1.5835777126099626
1988-04-21,17.0,0.013025643017155808,1.3110846245530272
1988-04-22,17.15,0.008784829555732454,0.8823529411764675
1988-04-23,17.14333333333333,-0.00038880249323369753,-0.03887269193392218
1988-04-24,17.136666666666667,-0.00038895371941150003,-0.03888780867196129
1988-04-25,17.13,-0.0003891050632747195,-0.038902937171758634
1988-04-26,17.18,0.0029146042200807187,0.29188558085231353
1988-04-27,17.4,0.012724289664373778,1.2805587892898762
1988-04-28,16.88,-0.03034071705267216,-2.9885057471264354
1988-04-29,16.6,-0.016726793805313278,-1.6587677725118377
1988-04-30,16.383333333333333,-0.013138137437431752,-1.3052208835341528
1988-05-01,16.166666666666668,-0.013313048649738146,-1.3224821973550238
1988-05-02,15.95,-0.013492680044474348,-1.3402061855670167
1988-05-03,16.08,0.008117434519966604,0.8150470219435713
1988-05-04,16.15,0.004343785917845455,0.43532338308458485
1988-05-05,16.15,0.0,0.0
1988-05-06,16.45,0.018405427542715458,1.8575851393188847
1988-05-07,16.466666666666665,0.0010126583143859058,0.10131712259371373
1988-05-08,16.483333333333334,0.0010116338748447085,0.10121457489880026
1988-05-09,16.5,0.0010106115059231868,0.10111223458038054
1988-05-10,16.38,-0.00729930248161148,-0.727272727272732
1988-05-11,16.48,0.006086446056402295,0.6105006105006083
1988-05-12,16.4,-0.004866189651172803,-0.4854368932038944
1988-05-13,16.5,0.006079046076381989,0.6097560975609762
1988-05-14,16.533333333333335,0.0020181641562375674,0.20202020202020332
1988-05-15,16.566666666666666,0.0020140993717010502,0.20161290322580072
1988-05-16,16.6,0.0020100509280243095,0.201207243460777
1988-05-17,16.6,0.0,0.0
1988-05-18,16.4,-0.012121360532344916,-1.2048192771084487
1988-05-19,16.25,-0.009188426054406396,-0.9146341463414531
1988-05-20,16.45,0.012232568435634583,1.2307692307692353
1988-05-21,16.376666666666665,-0.004467919698933898,-0.44579533941236926
1988-05-22,16.303333333333335,-0.004487971629290932,-0.44779157337674347
1988-05-23,16.23,-0.004508204356656442,-0.44980576569209063
1988-05-24,16.3,0.004303726286217113,0.4313000616142926
1988-05-25,16.18,-0.007389196182371105,-0.7361963190184118
1988-05-26,16.18,0.0,0.0
1988-05-27,16.25,0.004316997145400681,0.4326328800988932
1988-05-28,16.243333333333332,-0.00041034058844147125,-0.04102564102564932
1988-05-29,16.236666666666668,-0.0004105090369632691,-0.04104247896571378
1988-05-30,16.23,-0.0004106776238419485,-0.041059330732917676
1988-05-31,16.2,-0.0018501392881615786,-0.1848428835489857
1988-06-01,16.33,0.007992664744035594,0.8024691358024638
1988-06-02,16.33,0.0,0.0
1988-06-03,16.45,0.007321570229007257,0.7348438456828088
1988-06-04,16.383333333333333,-0.004060919286315023,-0.4052684903748771
1988-06-05,16.316666666666666,-0.004077477616656111,-0.4069175991861629
1988-06-06,16.25,-0.004094171532663449,-0.40858018386108474
1988-06-07,16.23,-0.0012315272492466889,-0.12307692307692575
1988-06-08,16.28,0.0030759790478946947,0.30807147258165024
1988-06-09,16.3,0.0012277472383224186,0.12285012285011554
1988-06-10,15.85,-0.02799560748942742,-2.7607361963190247
1988-06-11,15.743333333333332,-0.006752505083373439,-0.6729758149316534
1988-06-12,15.636666666666667,-0.006798411567658924,-0.6775354647469811
1988-06-13,15.53,-0.006844946511661565,-0.6821573225325173
1988-06-14,15.85,0.020395863162693928,2.0605280103026313
1988-06-15,15.7,-0.00950878796902721,-0.9463722397476393
1988-06-16,15.43,-0.0173470459791929,-1.719745222929936
1988-06-17,15.48,0.003235201786511599,0.3240440699935343
1988-06-18,15.32,-0.010389703849135845,-1.033591731266148
1988-06-19,15.16,-0.01049878409821936,-1.0443864229765065
1988-06-20,15.0,-0.010610179112015672,-1.055408970976257
1988-06-21,15.0,0.0,0.0
1988-06-22,15.13,0.008629326698054385,0.8666666666666822
1988-06-23,15.18,0.003299244167219495,0.33046926635822427
1988-06-24,15.15,-0.0019782400121055588,-0.19762845849802257
1988-06-25,15.076666666666666,-0.004852237133736281,-0.48404840484048695
1988-06-26,15.003333333333334,-0.0048758961849104665,-0.48640282998009265
1988-06-27,14.93,-0.004899787085632656,-0.4887802710508815
1988-06-28,14.83,-0.006720455401258096,-0.6697923643670389
1988-06-29,14.55,-0.01906116253233936,-1.8880647336480094
1988-06-30,14.18,-0.025758472513520037,-2.542955326460483
1988-07-01,13.95,-0.01635301283660695,-1.6220028208744797
1988-07-02,13.983333333333333,0.002386635977730922,0.2389486260454099
1988-07-03,14.016666666666667,0.0023809535057419673,0.23837902264602917
1988-07-04,14.05,0.0023752980289075687,0.23781212841855748
1988-07-05,13.98,-0.004994658974090793,-0.4982206405694023
1988-07-06,14.5,0.03652091262086454,3.719599427753928
1988-07-07,15.5,0.06669137449867213,6.896551724137923
1988-07-08,15.05,-0.02946203273031589,-2.9032258064516037
1988-07-09,14.91,-0.009345862418237871,-0.9302325581395432
1988-07-10,14.770000000000001,-0.00943403223335837,-0.9389671361502261
1988-07-11,14.63,-0.009523881511255716,-0.9478672985781977
1988-07-12,14.0,-0.04401688541677462,-4.30622009569378
1988-07-13,14.1,0.0071174677688641275,0.7142857142857117
1988-07-14,14.1,0.0,0.0
1988-07-15,14.25,0.010582109330536937,1.0638297872340496
1988-07-16,14.5,0.017391742711869274,1.7543859649122862
1988-07-17,14.75,0.017094433359300165,1.724137931034475
1988-07-18,15.0,0.016807118316381153,1.6949152542372836
1988-07-19,14.93,-0.004677589551111083,-0.4666666666666708
1988-07-20,15.48,0.03617625661048196,3.6838580040187585
1988-07-21,15.63,0.009643276271804169,0.9689922480620172
1988-07-22,15.83,0.012714729459535778,1.2795905310300615
1988-07-23,15.82,-0.0006319115534130226,-0.06317119393556281
1988-07-24,15.81,-0.0006323111181272267,-0.06321112515802474
1988-07-25,15.8,-0.0006327111884596448,-0.06325110689436864
1988-07-26,15.38,-0.026941975955423025,-2.658227848101269
1988-07-27,15.45,0.004541039266256597,0.4551365409622754
1988-07-28,15.7,0.016051709010507675,1.6181229773462702
1988-07-29,15.75,0.0031796529173799826,0.31847133757962887
1988-07-30,15.7,-0.0031796529173799826,-0.31746031746032743
1988-07-31,15.65,-0.0031897953681001567,-0.31847133757960666
1988-08-01,15.6,-0.0032000027306708922,-0.31948881789137795
1988-08-02,15.35,-0.01615544022228521,-1.602564102564108
1988-08-03,15.0,-0.023065272930995917,-2.28013029315961
1988-08-04,14.5,-0.03390155167568132,-3.3333333333333326
1988-08-05,14.85,0.02385121582217975,2.4137931034482696
1988-08-06,15.06,0.014042357123039029,1.4141414141414232
1988-08-07,15.27,0.013847896858793618,1.3944223107569709
1988-08-08,15.48,0.0136587489310398,1.3752455795677854
1988-08-09,15.4,-0.005181358741997322,-0.5167958656330796
1988-08-10,15.1,-0.01967276559870479,-1.9480519480519543
1988-08-11,15.13,0.001984783979385618,0.1986754966887494
1988-08-12,14.98,-0.009963549711191177,-0.9914077990746839
1988-08-13,14.92,-0.004013383313458352,-0.4005340453938633
1988-08-14,14.860000000000001,-0.004029555486001701,-0.40214477211795163
1988-08-15,14.8,-0.004045858519543977,-0.40376850605653436
1988-08-16,14.85,0.003372684478639254,0.33783783783782884
